4/22/2016 19:46,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 19:56,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:06,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:16,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:26,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:36,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:46,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/22/2016 20:56,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:06,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:16,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:26,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:36,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:46,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 21:56,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:06,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:16,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:18,	Timed Defrost Entered 
4/22/2016 22:18,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:20,	Defrost State Exited 
4/22/2016 22:20,	5,	5.2,	Defrost,"Diesel, Continuous"
4/22/2016 22:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 22:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/22/2016 23:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 00:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 01:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 02:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 03:50,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:22,	Timed Defrost Entered 
4/23/2016 04:22,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:24,	Defrost State Exited 
4/23/2016 04:24,	5,	5.2,	Defrost,"Diesel, Continuous"
4/23/2016 04:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 04:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 05:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 06:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 07:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 08:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:34,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:44,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 09:54,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:04,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:24,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:26,	Timed Defrost Entered 
4/23/2016 10:26,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:29,	Defrost State Exited 
4/23/2016 10:29,	5,	5.2,	Defrost,"Diesel, Continuous"
4/23/2016 10:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 10:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 11:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:19,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:39,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 12:59,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 13:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 13:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 13:29,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 13:39,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 13:48,	Setpoint Temperature: 4.0
4/23/2016 13:49,	4,	5.5,	High Cool,"Diesel, Continuous"
4/23/2016 13:50,	Setpoint Temperature: 5.0
4/23/2016 13:59,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:09,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:19,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:29,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:39,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:49,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 14:59,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:09,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:19,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:29,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:39,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:49,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 15:59,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 16:09,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 16:19,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 16:29,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 16:37,	Timed Defrost Entered 
4/23/2016 16:37,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 16:40,	Defrost State Exited 
4/23/2016 16:40,	5,	5.5,	Defrost,"Diesel, Continuous"
4/23/2016 16:50,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:00,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:10,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:20,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:30,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:40,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 17:50,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:00,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:10,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:20,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:30,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:40,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 18:50,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:00,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:10,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:20,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:30,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:40,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 19:50,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:00,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:10,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:20,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:30,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:40,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/23/2016 20:50,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:00,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:10,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:20,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:30,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 21:50,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:00,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:10,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:20,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:30,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:40,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:42,	Timed Defrost Entered 
4/23/2016 22:42,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 22:45,	Defrost State Exited 
4/23/2016 22:45,	5,	5.2,	Defrost,"Diesel, Continuous"
4/23/2016 22:55,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/23/2016 23:55,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 00:55,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 01:55,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 02:55,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 03:55,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:05,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:15,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:25,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:35,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:45,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:47,	Timed Defrost Entered 
4/24/2016 04:47,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 04:49,	Defrost State Exited 
4/24/2016 04:49,	5,	5.2,	Defrost,"Diesel, Continuous"
4/24/2016 04:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 05:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 06:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 07:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 08:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:29,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:39,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:49,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 09:59,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 10:09,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 10:19,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 10:29,	5,	6,	High Mod Cool,"Diesel, Continuous"
4/24/2016 10:39,	5,	6.8,	Mod Cool,"Diesel, Continuous"
4/24/2016 10:49,	5,	6.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 10:59,	5,	6.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:05,	Timed Defrost Entered 
4/24/2016 11:05,	5,	6.1,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:07,	Defrost State Exited 
4/24/2016 11:07,	5,	6.1,	Defrost,"Diesel, Continuous"
4/24/2016 11:17,	5,	5.9,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:27,	5,	5.7,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:37,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:47,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 11:57,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:07,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:17,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:27,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:37,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:47,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 12:57,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:07,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:17,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:27,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:37,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:47,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 13:57,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:07,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:17,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:27,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:37,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:47,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 14:57,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:07,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:17,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:27,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:37,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:47,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 15:57,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:07,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:17,	5,	5.6,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:27,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:37,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:47,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 16:57,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:07,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:09,	Timed Defrost Entered 
4/24/2016 17:09,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:11,	Defrost State Exited 
4/24/2016 17:11,	5,	5.5,	Defrost,"Diesel, Continuous"
4/24/2016 17:21,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:31,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:41,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 17:51,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:01,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:11,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:21,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:31,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:41,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 18:51,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:01,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:11,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:21,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:31,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:41,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 19:51,	5,	5.5,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:01,	5,	5.4,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:11,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:21,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:31,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:41,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 20:51,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:01,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:11,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:21,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:31,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:41,	5,	5.3,	Mod Cool,"Diesel, Continuous"
4/24/2016 21:51,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:01,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:11,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:21,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:31,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:41,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 22:51,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:01,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:11,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:14,	Timed Defrost Entered 
4/24/2016 23:14,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:17,	Defrost State Exited 
4/24/2016 23:17,	5,	5.2,	Defrost,"Diesel, Continuous"
4/24/2016 23:27,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:37,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:47,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/24/2016 23:57,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:07,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:17,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:27,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:37,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:47,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 00:57,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:07,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:17,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:27,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:37,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:47,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 01:57,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:07,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:17,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:27,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:37,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:47,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 02:57,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 03:07,	5,	5.2,	Mod Cool,"Diesel, Continuous"
4/25/2016 03:17,	5,	5.2,	Mod Cool,"Diesel, Continuous"
