Time,Setpoint Zone-1,Return Zone-1,Discharge Zone-1,Coil Zone-1,Op Mode Zone-1,Ambient,Setpoint Zone-2,Return Zone-2,Discharge Zone-2,Coil Zone-2,Op Mode Zone-2,Setpoint Zone-3,Return Zone-3,Discharge Zone-3,Coil Zone-3,Op Mode Zone-3,Unit Operating Mode,
7/23/2019 08:52,	Clock Set
7/24/2019 20:28,	1,	3.7,	4.5,	1.4,	Null,	19.7,	1,	5.4,	3.8,	3.5,	Off,	1,	4.6,	6,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:29,	Zone-1 Op Mode:  Cool
7/24/2019 20:29,	1,	3.8,	4.7,	1.5,	Cool,	19.5,	1,	5.5,	3.8,	3.5,	Off,	1,	4.6,	6,	5.1,	Off,"Start, Diesel, Cycle-Sentry"
7/24/2019 20:30,	1,	3.9,	4.3,	1.7,	Cool,	19.5,	1,	5.5,	3.8,	3.6,	Off,	1,	4.7,	6.1,	5.1,	Off,"Start, Diesel, Cycle-Sentry"
7/24/2019 20:31,	1,	3.7,	2.2,	1.6,	Cool,	20.6,	1,	5.6,	3.8,	3.8,	Off,	1,	4.7,	6.1,	5.1,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:32,	1,	2.9,	-2.1,	-1.8,	Cool,	21.5,	1,	5.6,	3.8,	4.2,	Off,	1,	4.8,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:33,	1,	1.9,	-5.2,	-5,	Cool,	22.9,	1,	5.7,	3.9,	4.3,	Off,	1,	4.8,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:34,	1,	1.2,	-7,	-5.7,	Cool,	23.8,	1,	5.7,	3.9,	4.3,	Off,	1,	4.8,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:35,	Zone-1 Op Mode:  Null
7/24/2019 20:35,	1,	1,	-7.3,	-5.8,	Null,	23.9,	1,	5.7,	3.9,	4.3,	Off,	1,	4.8,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:36,	1,	1.2,	-6.5,	-6.1,	Null,	23.2,	1,	5.8,	3.9,	4.3,	Off,	1,	4.8,	6.1,	4.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:37,	1,	1.3,	-5.8,	-6.3,	Null,	22.5,	1,	5.8,	4,	4.3,	Off,	1,	4.9,	6.1,	4.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:38,	1,	1.4,	-5.3,	-6.2,	Null,	21.8,	1,	5.8,	4,	4.3,	Off,	1,	4.9,	6.1,	4.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:39,	1,	1.4,	-4.8,	-6.1,	Null,	21.2,	1,	5.8,	4,	4.2,	Off,	1,	5,	6.1,	4.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:40,	1,	1.4,	-4.3,	-5.8,	Null,	20.7,	1,	5.8,	4,	4.2,	Off,	1,	5,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:41,	1,	1.4,	-3.8,	-5.6,	Null,	20.4,	1,	5.8,	4,	4.2,	Off,	1,	5,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:42,	1,	1.5,	-3.3,	-5.3,	Null,	20.2,	1,	5.9,	4.1,	4.2,	Off,	1,	5.1,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:43,	1,	1.5,	-2.9,	-5,	Null,	20.1,	1,	5.9,	4.1,	4.2,	Off,	1,	5.1,	6.1,	5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:44,	1,	1.5,	-2.5,	-4.8,	Null,	19.9,	1,	5.9,	4.1,	4.2,	Off,	1,	5.1,	6.1,	5.1,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:45,	1,	1.5,	-2.1,	-4.5,	Null,	19.7,	1,	5.9,	4.1,	4.2,	Off,	1,	5.2,	6.2,	5.1,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:46,	1,	1.6,	-1.7,	-4.3,	Null,	19.6,	1,	5.9,	4.2,	4.2,	Off,	1,	5.2,	6.2,	5.1,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:47,	1,	1.6,	-1.3,	-4.1,	Null,	19.5,	1,	5.9,	4.2,	4.3,	Off,	1,	5.2,	6.2,	5.2,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:48,	1,	1.6,	-1,	-3.8,	Null,	19.3,	1,	5.9,	4.2,	4.3,	Off,	1,	5.2,	6.2,	5.2,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:49,	1,	1.6,	-0.6,	-3.6,	Null,	19.4,	1,	5.9,	4.2,	4.3,	Off,	1,	5.3,	6.2,	5.2,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:50,	1,	1.6,	-0.3,	-3.4,	Null,	19.3,	1,	5.9,	4.2,	4.3,	Off,	1,	5.3,	6.2,	5.2,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:51,	1,	1.6,	0,	-3.2,	Null,	19.3,	1,	5.9,	4.2,	4.3,	Off,	1,	5.4,	6.3,	5.2,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:52,	1,	1.7,	0.3,	-3,	Null,	19.2,	1,	5.9,	4.2,	4.3,	Off,	1,	5.4,	6.3,	5.3,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:53,	1,	1.7,	0.6,	-2.8,	Null,	19.1,	1,	6,	4.2,	4.3,	Off,	1,	5.4,	6.3,	5.3,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:54,	1,	1.7,	0.8,	-2.6,	Null,	19.1,	1,	6,	4.2,	4.3,	Off,	1,	5.5,	6.3,	5.3,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:55,	1,	1.7,	1.1,	-2.4,	Null,	19.2,	1,	6,	4.2,	4.3,	Off,	1,	5.5,	6.4,	5.4,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:56,	1,	1.7,	1.4,	-2.2,	Null,	19.2,	1,	6.1,	4.3,	4.3,	Off,	1,	5.5,	6.4,	5.4,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:57,	1,	1.8,	1.6,	-2,	Null,	19.1,	1,	6.1,	4.3,	4.3,	Off,	1,	5.6,	6.4,	5.4,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:58,	1,	1.8,	1.9,	-1.8,	Null,	19.2,	1,	6.2,	4.3,	4.3,	Off,	1,	5.6,	6.5,	5.5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 20:59,	1,	1.8,	2.1,	-1.6,	Null,	19.1,	1,	6.2,	4.3,	4.3,	Off,	1,	5.6,	6.5,	5.5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:00,	1,	1.8,	2.3,	-1.5,	Null,	19,	1,	6.3,	4.3,	4.3,	Off,	1,	5.6,	6.5,	5.5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:01,	1,	1.8,	2.5,	-1.3,	Null,	19,	1,	6.3,	4.3,	4.3,	Off,	1,	5.7,	6.5,	5.5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:02,	1,	1.8,	2.7,	-1.1,	Null,	18.9,	1,	6.4,	4.3,	4.4,	Off,	1,	5.7,	6.5,	5.5,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:03,	1,	1.8,	2.9,	-1,	Null,	18.9,	1,	6.4,	4.3,	4.4,	Off,	1,	5.7,	6.6,	5.6,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:04,	1,	1.8,	3,	-0.8,	Null,	18.9,	1,	6.5,	4.3,	4.4,	Off,	1,	5.7,	6.6,	5.6,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:05,	1,	1.8,	3.2,	-0.7,	Null,	19.1,	1,	6.5,	4.4,	4.4,	Off,	1,	5.8,	6.6,	5.6,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:06,	1,	1.8,	3.4,	-0.6,	Null,	19,	1,	6.6,	4.4,	4.4,	Off,	1,	5.8,	6.6,	5.6,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:07,	1,	1.8,	3.6,	-0.4,	Null,	19,	1,	6.6,	4.4,	4.4,	Off,	1,	5.8,	6.6,	5.6,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:08,	1,	1.9,	3.7,	-0.3,	Null,	18.9,	1,	6.6,	4.4,	4.4,	Off,	1,	5.8,	6.6,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:09,	1,	1.9,	3.9,	-0.2,	Null,	19,	1,	6.7,	4.4,	4.4,	Off,	1,	5.8,	6.6,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:10,	1,	1.9,	4,	-0.1,	Null,	19,	1,	6.7,	4.4,	4.5,	Off,	1,	5.9,	6.7,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:11,	1,	1.9,	4.1,	0,	Null,	18.8,	1,	6.8,	4.5,	4.5,	Off,	1,	5.9,	6.7,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:12,	1,	2,	4.2,	0.2,	Null,	18.8,	1,	6.8,	4.5,	4.5,	Off,	1,	5.9,	6.7,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:13,	1,	2,	4.4,	0.2,	Null,	18.7,	1,	6.8,	4.5,	4.5,	Off,	1,	5.9,	6.7,	5.7,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:14,	1,	2,	4.5,	0.3,	Null,	18.7,	1,	6.9,	4.5,	4.5,	Off,	1,	6,	6.7,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:15,	1,	2,	4.6,	0.5,	Null,	18.6,	1,	6.9,	4.5,	4.5,	Off,	1,	6,	6.7,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:16,	1,	2,	4.8,	0.5,	Null,	18.7,	1,	7,	4.5,	4.5,	Off,	1,	6,	6.8,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:17,	1,	2.1,	4.9,	0.6,	Null,	18.6,	1,	7,	4.5,	4.6,	Off,	1,	6,	6.8,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:18,	1,	2.1,	5,	0.7,	Null,	18.6,	1,	7,	4.5,	4.6,	Off,	1,	6,	6.8,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:19,	1,	2.1,	5.1,	0.8,	Null,	18.6,	1,	7,	4.5,	4.6,	Off,	1,	6.1,	6.8,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:20,	1,	2.2,	5.2,	0.9,	Null,	18.7,	1,	7,	4.6,	4.6,	Off,	1,	6.1,	6.8,	5.8,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:21,	1,	2.2,	5.3,	0.9,	Null,	18.6,	1,	7,	4.6,	4.6,	Off,	1,	6.2,	6.8,	5.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:22,	1,	2.2,	5.4,	1,	Null,	18.6,	1,	7,	4.7,	4.7,	Off,	1,	6.2,	6.8,	5.9,	Off,"Diesel, Cycle-Sentry"
7/24/2019 21:22,	Zone-2 Op Mode:  Cool
7/24/2019 21:22,	1,	2.2,	5.5,	1,	Null,	18.6,	1,	7,	4.7,	4.8,	Cool,	1,	6.2,	6.8,	5.9,	Off,"Start, Diesel, Cycle-Sentry"
7/24/2019 21:22,	Setpoint Zone-2: 12.0
7/24/2019 21:23,	1,	2.6,	4.8,	1.2,	Null,	18.7,	12,	7,	4.9,	4.8,	Cool,	1,	6.2,	6.8,	5.9,	Off,"Start, Diesel, Cycle-Sentry"
7/24/2019 21:24,	Zone-2 Op Mode:  Heat
7/24/2019 21:24,	Zone-3 Op Mode:  Cool
7/24/2019 21:24,	1,	3,	3.4,	1.1,	Null,	19.1,	12,	7.5,	8.3,	10.6,	Heat,	1,	6.2,	4.5,	3.8,	Cool,"Diesel, Cycle-Sentry"
7/24/2019 21:25,	1,	3.2,	3.2,	1.6,	Null,	19.5,	12,	10.7,	14.2,	19.3,	Heat,	1,	5.4,	-0.6,	-1.8,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:25,	Zone-2 Op Mode:  Null
7/24/2019 21:26,	1,	3.4,	3.5,	2.3,	Null,	20.7,	12,	11.3,	15.8,	21.5,	Null,	1,	4.5,	-2.5,	-5.9,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:27,	1,	3.5,	3.6,	2.7,	Null,	21.2,	12,	11.1,	16,	20.8,	Null,	1,	3.8,	-4.7,	-8.7,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:28,	1,	3.7,	3.7,	2.9,	Null,	22.3,	12,	11.1,	16,	19.7,	Null,	1,	3,	-7.2,	-12.2,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:29,	Zone-1 Op Mode:  Cool
7/24/2019 21:29,	1,	3.8,	3.2,	2.8,	Cool,	22.2,	12,	11.1,	15.8,	18.8,	Null,	1,	2.4,	-7.3,	-13.8,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:30,	1,	2.9,	-1.1,	0.2,	Cool,	22.8,	12,	11.1,	15.6,	18.2,	Null,	1,	2.5,	-2.9,	-9.1,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:31,	1,	1.7,	-4.1,	-3.4,	Cool,	24.1,	12,	11.1,	15.4,	17.6,	Null,	1,	2.6,	-2.2,	-7.5,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:32,	Zone-1 Op Mode:  Null
7/24/2019 21:32,	1,	1.1,	-5.2,	-4.7,	Null,	25.1,	12,	11,	15.2,	17.1,	Null,	1,	2.5,	-3.6,	-8.4,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:33,	1,	1.5,	-5.8,	-5.1,	Null,	24.4,	12,	11,	15.1,	16.8,	Null,	1,	2.3,	-6.4,	-11.7,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:34,	1,	1.7,	-4.3,	-3.4,	Null,	23.7,	12,	11,	15,	16.5,	Null,	1,	1.9,	-7.7,	-13.9,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:35,	1,	1.9,	-2.7,	-1.9,	Null,	23,	12,	11,	14.9,	16.3,	Null,	1,	1.4,	-8.5,	-15.4,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:36,	1,	2.2,	-1.2,	-0.7,	Null,	22.4,	12,	10.9,	14.8,	16.1,	Null,	1,	1,	-9.1,	-16.4,	Cool,"Diesel, Cycle-Sentry, High Speed"
7/24/2019 21:36,	Zone-3 Op Mode:  Pre Null
7/24/2019 21:37,	Zone-3 Op Mode:  Null
7/24/2019 21:37,	1,	2.2,	-1.1,	-0.4,	Null,	22.1,	12,	10.9,	14.8,	16,	Null,	1,	1.1,	-8.6,	-15.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:38,	1,	2.4,	-1.4,	0,	Null,	21.6,	12,	10.9,	14.7,	15.9,	Null,	1,	1.3,	-7.8,	-12.9,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:39,	1,	2.5,	-1.4,	0,	Null,	20.9,	12,	10.9,	14.6,	15.7,	Null,	1,	1.3,	-6.7,	-10.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:40,	1,	2.6,	-1.3,	0.1,	Null,	20.2,	12,	10.9,	14.4,	15.5,	Null,	1,	1.4,	-5.6,	-7.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:41,	1,	2.7,	-1.1,	0.1,	Null,	19.8,	12,	10.9,	14.3,	15.4,	Null,	1,	1.4,	-4.7,	-6.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:42,	1,	2.8,	-1,	0.2,	Null,	19.4,	12,	10.9,	14.2,	15.2,	Null,	1,	1.5,	-3.9,	-4.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:43,	1,	2.9,	-0.8,	0.3,	Null,	19.2,	12,	10.9,	14.2,	15.1,	Null,	1,	1.6,	-3.2,	-3.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:44,	1,	3,	-0.6,	0.3,	Null,	19.1,	12,	10.9,	14.1,	15,	Null,	1,	1.7,	-2.5,	-3.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:45,	1,	3.1,	-0.4,	0.4,	Null,	19,	12,	11,	14,	14.9,	Null,	1,	1.7,	-2,	-2.5,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:46,	1,	3.1,	-0.2,	0.5,	Null,	18.8,	12,	11,	13.9,	14.8,	Null,	1,	1.8,	-1.4,	-2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:47,	1,	3.2,	0,	0.5,	Null,	18.8,	12,	11,	13.8,	14.7,	Null,	1,	1.9,	-1,	-1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:48,	1,	3.3,	0.2,	0.6,	Null,	18.8,	12,	11,	13.8,	14.6,	Null,	1,	2,	-0.6,	-1.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:49,	1,	3.3,	0.4,	0.7,	Null,	18.7,	12,	11,	13.7,	14.5,	Null,	1,	2,	-0.3,	-1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:50,	1,	3.4,	0.6,	0.7,	Null,	18.7,	12,	11.1,	13.7,	14.5,	Null,	1,	2.1,	-0.1,	-0.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:51,	1,	3.4,	0.8,	0.8,	Null,	18.4,	12,	11.1,	13.6,	14.4,	Null,	1,	2.2,	0.2,	-0.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:52,	1,	3.5,	1.1,	0.8,	Null,	18.5,	12,	11.1,	13.6,	14.3,	Null,	1,	2.2,	0.4,	-0.4,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:53,	1,	3.5,	1.3,	0.8,	Null,	18.4,	12,	11.1,	13.5,	14.2,	Null,	1,	2.3,	0.7,	-0.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:54,	1,	3.6,	1.5,	0.9,	Null,	18.2,	12,	11.2,	13.4,	14.2,	Null,	1,	2.4,	0.9,	-0.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:55,	1,	3.6,	1.8,	0.9,	Null,	18.2,	12,	11.2,	13.3,	14.1,	Null,	1,	2.5,	1.1,	0,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:56,	1,	3.6,	2,	1,	Null,	18.4,	12,	11.2,	13.2,	14,	Null,	1,	2.5,	1.2,	0.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:57,	1,	3.7,	2.2,	1,	Null,	18.8,	12,	11.2,	13.2,	14,	Null,	1,	2.6,	1.4,	0.3,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:58,	1,	3.7,	2.5,	1.1,	Null,	18.9,	12,	11.3,	13.2,	13.9,	Null,	1,	2.7,	1.5,	0.4,	Null,"Diesel, Cycle-Sentry"
7/24/2019 21:59,	1,	3.7,	2.7,	1.1,	Null,	19.2,	12,	11.3,	13.1,	13.9,	Null,	1,	2.8,	1.6,	0.5,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:00,	1,	3.8,	2.9,	1.2,	Null,	19.2,	12,	11.3,	13.1,	13.9,	Null,	1,	2.8,	1.7,	0.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:01,	Zone-1 Op Mode:  Cool
7/24/2019 22:01,	1,	3.8,	3.1,	1.2,	Cool,	19.2,	12,	11.4,	13,	13.8,	Null,	1,	2.9,	1.8,	0.6,	Null,"Start, Diesel, Cycle-Sentry"
7/24/2019 22:02,	1,	3.8,	3.1,	1.4,	Cool,	19,	12,	11.4,	13,	13.8,	Null,	1,	2.9,	1.9,	0.7,	Null,"Start, Diesel, Cycle-Sentry"
7/24/2019 22:03,	1,	3.5,	1.3,	1.5,	Cool,	19.9,	12,	11.4,	13,	13.8,	Null,	1,	3,	2,	1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:04,	1,	2.6,	-3,	-3,	Cool,	21.3,	12,	11.4,	13,	13.9,	Null,	1,	3,	2.2,	1.3,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:05,	1,	1.6,	-5.9,	-5.7,	Cool,	22,	12,	11.5,	12.9,	14,	Null,	1,	3,	2.3,	1.5,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:05,	Zone-1 Op Mode:  Null
7/24/2019 22:05,	Zone-2 Op Mode:  Heat
7/24/2019 22:05,	Zone-2 Op Mode:  Null
7/24/2019 22:05,	1,	1,	-7.1,	-6.2,	Null,	22.8,	12,	11.4,	12.9,	14,	Null,	1,	3,	2.4,	1.5,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:06,	1,	1.2,	-6.6,	-6.1,	Null,	23.4,	12,	11.4,	12.6,	13.3,	Null,	1,	3.1,	2.5,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:07,	1,	1.3,	-6.5,	-6.1,	Null,	23.8,	12,	11.4,	12.4,	12.7,	Null,	1,	3.1,	2.5,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:08,	1,	1.3,	-6.3,	-5.9,	Null,	23.8,	12,	11.5,	12.2,	12.4,	Null,	1,	3.1,	2.6,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:09,	1,	1.4,	-6.2,	-5.7,	Null,	24,	12,	11.5,	12.1,	12.3,	Null,	1,	3.1,	2.7,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:10,	1,	1.5,	-6,	-5.4,	Null,	23.9,	12,	11.5,	12,	12.2,	Null,	1,	3.2,	2.7,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:11,	1,	1.5,	-5.7,	-5.1,	Null,	24,	12,	11.5,	11.9,	12.2,	Null,	1,	3.2,	2.8,	1.6,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:12,	1,	1.6,	-5.5,	-4.9,	Null,	24,	12,	11.5,	11.8,	12.2,	Null,	1,	3.2,	2.8,	1.7,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:13,	1,	1.6,	-5.2,	-4.6,	Null,	23.7,	12,	11.5,	11.7,	12.2,	Null,	1,	3.2,	2.9,	1.7,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:14,	1,	1.7,	-5,	-4.4,	Null,	23.5,	12,	11.6,	11.7,	12.2,	Null,	1,	3.2,	2.9,	1.7,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:15,	1,	1.7,	-4.7,	-4.1,	Null,	23.4,	12,	11.6,	11.6,	12.2,	Null,	1,	3.3,	3,	1.7,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:16,	1,	1.8,	-4.4,	-3.9,	Null,	23.7,	12,	11.6,	11.6,	12.2,	Null,	1,	3.3,	3,	1.7,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:17,	1,	1.8,	-4.1,	-3.7,	Null,	23.3,	12,	11.6,	11.5,	12.2,	Null,	1,	3.3,	3.1,	1.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:18,	1,	1.9,	-3.8,	-3.5,	Null,	22.6,	12,	11.6,	11.5,	12.2,	Null,	1,	3.4,	3.2,	1.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:19,	1,	1.9,	-3.6,	-3.3,	Null,	22.2,	12,	11.6,	11.5,	12.2,	Null,	1,	3.4,	3.2,	1.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:20,	1,	2,	-3.3,	-3.1,	Null,	22,	12,	11.6,	11.4,	12.2,	Null,	1,	3.4,	3.3,	1.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:21,	1,	2,	-3,	-2.9,	Null,	21.4,	12,	11.6,	11.4,	12.2,	Null,	1,	3.4,	3.4,	1.8,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:22,	1,	2.1,	-2.8,	-2.8,	Null,	20.8,	12,	11.6,	11.4,	12.2,	Null,	1,	3.4,	3.4,	1.9,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:23,	1,	2.1,	-2.4,	-2.6,	Null,	20.1,	12,	11.7,	11.4,	12.2,	Null,	1,	3.5,	3.5,	1.9,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:24,	1,	2.2,	-2.2,	-2.4,	Null,	20.1,	12,	11.7,	11.4,	12.2,	Null,	1,	3.5,	3.5,	1.9,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:25,	1,	2.2,	-1.9,	-2.3,	Null,	19.9,	12,	11.7,	11.4,	12.2,	Null,	1,	3.5,	3.6,	2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:26,	1,	2.2,	-1.6,	-2.1,	Null,	19.7,	12,	11.7,	11.4,	12.2,	Null,	1,	3.6,	3.6,	2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:27,	1,	2.3,	-1.3,	-2,	Null,	19.5,	12,	11.7,	11.3,	12.2,	Null,	1,	3.6,	3.7,	2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:28,	1,	2.3,	-1.1,	-1.8,	Null,	19.4,	12,	11.7,	11.3,	12.2,	Null,	1,	3.6,	3.7,	2.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:29,	1,	2.3,	-0.8,	-1.7,	Null,	19.2,	12,	11.7,	11.3,	12.2,	Null,	1,	3.6,	3.7,	2.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:30,	1,	2.4,	-0.5,	-1.5,	Null,	19.2,	12,	11.7,	11.3,	12.2,	Null,	1,	3.6,	3.8,	2.1,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:31,	1,	2.4,	-0.2,	-1.4,	Null,	19.2,	12,	11.7,	11.3,	12.2,	Null,	1,	3.7,	3.8,	2.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:32,	1,	2.4,	0,	-1.2,	Null,	19.1,	12,	11.7,	11.3,	12.2,	Null,	1,	3.7,	3.8,	2.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:33,	1,	2.5,	0.2,	-1.1,	Null,	19.2,	12,	11.7,	11.3,	12.2,	Null,	1,	3.7,	3.8,	2.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:34,	1,	2.5,	0.5,	-1,	Null,	19.2,	12,	11.7,	11.3,	12.2,	Null,	1,	3.7,	3.8,	2.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:35,	1,	2.5,	0.7,	-0.9,	Null,	19.6,	12,	11.7,	11.3,	12.2,	Null,	1,	3.7,	3.9,	2.2,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:36,	1,	2.5,	0.9,	-0.8,	Null,	20,	12,	11.8,	11.3,	12.2,	Null,	1,	3.8,	3.9,	2.3,	Null,"Diesel, Cycle-Sentry"
7/24/2019 22:37,	Zone-3 Op Mode:  Cool
7/24/2019 22:37,	1,	2.6,	1.1,	-0.7,	Null,	20.3,	12,	11.8,	11.3,	12.2,	Null,	1,	3.8,	3.9,	2.3,	Cool,"Start, Diesel, Cycle-Sentry"
7/24/2019 22:38,	1,	2.8,	1.3,	-0.1,	Null,	20.5,	12,	11.8,	11.3,	12.2,	Null,	1,	3.8,	3.9,	2.3,	Cool,"Start, Diesel, Cycle-Sentry"
7/24/2019 22:39,	1,	3,	1.4,	0.2,	Null,	20.5,	12,	11.8,	11.3,	12.1,	Null,	1,	4.1,	2.3,	1,	Cool,"Diesel, Cycle-Sentry"
