Time,Setpoint Zone-1,Return Zone-1,Discharge Zone-1,Coil Zone-1,Op Mode Zone-1,Ambient,Spare-1,Setpoint Zone-2,Return Zone-2,Discharge Zone-2,Coil Zone-2,Spare-2,Op Mode Zone-2,Spare-3,Unit Operating Mode,
6/28/2011 23:02,	3,	9,	9.8,	9,	,	19,	-----,	3,	10.3,	10.6,	12,	-----,	Off,	-----,"Start, Diesel, Continuous"
6/28/2011 23:03,	Zone-1 Op Mode:  Cool
6/28/2011 23:03,	3,	8.7,	9.9,	8.9,	Cool,	18.9,	-----,	3,	10.3,	10.6,	11.9,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:08,	3,	4.3,	-1.9,	-2.3,	Cool,	20.4,	-----,	3,	10.2,	10.3,	11.1,	-----,	Off,	-----,"Diesel, Continuous, High Speed"
6/28/2011 23:10,	Zone-1 Op Mode:  Heat
6/28/2011 23:13,	Zone-1 Op Mode:  Cool
6/28/2011 23:13,	3,	4.3,	5.6,	4.6,	Cool,	18.8,	-----,	3,	10,	9.9,	11.1,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:16,	Zone-1 Op Mode:  Heat
6/28/2011 23:18,	3,	4,	5,	3.9,	Heat,	18.7,	-----,	3,	9.7,	9.8,	11.1,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:18,	Zone-1 Op Mode:  Cool
6/28/2011 23:21,	Zone-1 Op Mode:  Heat
6/28/2011 23:23,	3,	3.5,	3.4,	1.7,	Heat,	18.9,	-----,	3,	9.5,	9.8,	11.1,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:24,	Zone-1 Op Mode:  Cool
6/28/2011 23:27,	Zone-1 Op Mode:  Heat
6/28/2011 23:28,	3,	3.2,	1.9,	0.4,	Heat,	18.7,	-----,	3,	9.3,	9.8,	11.1,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:29,	Zone-1 Op Mode:  Cool
6/28/2011 23:32,	Zone-1 Op Mode:  Heat
6/28/2011 23:33,	3,	2.9,	0.1,	-0.2,	Heat,	17,	-----,	3,	9.1,	9.7,	11.1,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:35,	Zone-1 Op Mode:  Cool
6/28/2011 23:38,	Zone-1 Op Mode:  Heat
6/28/2011 23:38,	3,	2.8,	-2.3,	-3.1,	Heat,	17.2,	-----,	3,	9,	9.7,	11,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:41,	Zone-1 Op Mode:  Cool
6/28/2011 23:43,	3,	3.1,	-1.6,	-2.4,	Cool,	17.2,	-----,	3,	8.9,	9.6,	10.9,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:43,	Zone-1 Op Mode:  Heat
6/28/2011 23:46,	Zone-1 Op Mode:  Cool
6/28/2011 23:48,	3,	3.5,	-0.5,	-0.5,	Cool,	17.2,	-----,	3,	8.8,	9.5,	10.9,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:49,	Zone-1 Op Mode:  Heat
6/28/2011 23:52,	Zone-1 Op Mode:  Cool
6/28/2011 23:53,	3,	3.8,	0.8,	0.4,	Cool,	16.6,	-----,	3,	8.6,	9.5,	10.8,	-----,	Off,	-----,"Diesel, Continuous"
6/28/2011 23:54,	Zone-1 Op Mode:  Heat
6/28/2011 23:57,	Zone-1 Op Mode:  Cool
6/28/2011 23:58,	3,	4,	1.8,	1.8,	Cool,	15.9,	-----,	3,	8.5,	9.4,	10.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:00,	Zone-1 Op Mode:  Heat
6/29/2011 00:03,	Zone-1 Op Mode:  Cool
6/29/2011 00:03,	3,	4.2,	3.8,	3.8,	Cool,	16.1,	-----,	3,	8.5,	9.4,	10.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:05,	3,	3.5,	0,	0,	Cool,	16.4,	-----,	3,	8.4,	9.3,	10.7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:05,	Zone-1 Op Mode:  Heat
6/29/2011 00:08,	Zone-1 Op Mode:  Cool
6/29/2011 00:10,	3,	3.8,	1.1,	0.7,	Cool,	16.4,	-----,	3,	8.3,	9.3,	10.7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:11,	Zone-1 Op Mode:  Heat
6/29/2011 00:14,	Zone-1 Op Mode:  Cool
6/29/2011 00:15,	3,	4.1,	2.4,	2.6,	Cool,	16.1,	-----,	3,	8.3,	9.2,	10.6,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:16,	Zone-1 Op Mode:  Heat
6/29/2011 00:19,	Zone-1 Op Mode:  Cool
6/29/2011 00:20,	3,	4.2,	4,	3.9,	Cool,	16,	-----,	3,	8.2,	9.1,	10.6,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:22,	Zone-1 Op Mode:  Heat
6/29/2011 00:25,	3,	4,	4.8,	4.1,	Heat,	15.7,	-----,	3,	8.1,	9.1,	10.5,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:25,	Zone-1 Op Mode:  Cool
6/29/2011 00:27,	Zone-1 Op Mode:  Heat
6/29/2011 00:30,	3,	3.7,	4.1,	2.9,	Heat,	15.1,	-----,	3,	8.1,	9,	10.4,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:30,	Zone-1 Op Mode:  Cool
6/29/2011 00:33,	Zone-1 Op Mode:  Heat
6/29/2011 00:35,	3,	3.2,	2.4,	0.6,	Heat,	13.7,	-----,	3,	8,	8.9,	10.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:36,	Zone-1 Op Mode:  Cool
6/29/2011 00:39,	Zone-1 Op Mode:  Heat
6/29/2011 00:40,	3,	2.8,	0.2,	0,	Heat,	13.8,	-----,	3,	7.9,	8.8,	10.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:43,	Zone-1 Op Mode:  Cool
6/29/2011 00:45,	3,	3.5,	0.5,	0.2,	Cool,	13.6,	-----,	3,	7.8,	8.7,	10.1,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:45,	Zone-1 Op Mode:  Heat
6/29/2011 00:49,	Zone-1 Op Mode:  Cool
6/29/2011 00:50,	3,	4.1,	4.3,	4.2,	Cool,	13.9,	-----,	3,	7.8,	8.6,	10,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:52,	Zone-1 Op Mode:  Heat
6/29/2011 00:55,	3,	3.7,	3.7,	3.1,	Heat,	13.8,	-----,	3,	7.7,	8.5,	9.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 00:56,	Zone-1 Op Mode:  Cool
6/29/2011 00:58,	Zone-1 Op Mode:  Heat
6/29/2011 01:00,	3,	3.1,	2,	0.4,	Heat,	15,	-----,	3,	7.6,	8.4,	9.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:01,	Zone-1 Op Mode:  Cool
6/29/2011 01:04,	Zone-1 Op Mode:  Heat
6/29/2011 01:05,	3,	2.8,	-0.1,	-0.4,	Heat,	15.4,	-----,	3,	7.5,	8.3,	9.7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:08,	Zone-1 Op Mode:  Cool
6/29/2011 01:10,	3,	3.2,	-0.6,	-0.5,	Cool,	15.2,	-----,	3,	7.4,	8.2,	9.6,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:10,	Zone-1 Op Mode:  Heat
6/29/2011 01:14,	Zone-1 Op Mode:  Cool
6/29/2011 01:15,	3,	4,	2.5,	2.8,	Cool,	13.5,	-----,	3,	7.4,	8.1,	9.5,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:16,	Zone-1 Op Mode:  Heat
6/29/2011 01:20,	3,	3.8,	3.4,	3.2,	Heat,	12.5,	-----,	3,	7.3,	8,	9.4,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:21,	Zone-1 Op Mode:  Cool
6/29/2011 01:23,	Zone-1 Op Mode:  Heat
6/29/2011 01:25,	3,	3,	1.4,	0.3,	Heat,	15.8,	-----,	3,	7.2,	7.9,	9.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:26,	Zone-1 Op Mode:  Cool
6/29/2011 01:29,	Zone-1 Op Mode:  Heat
6/29/2011 01:30,	3,	2.8,	-0.2,	-0.5,	Heat,	14.9,	-----,	3,	7.2,	7.8,	9.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:33,	Zone-1 Op Mode:  Cool
6/29/2011 01:35,	3,	3.4,	-0.4,	-0.1,	Cool,	13.9,	-----,	3,	7.1,	7.8,	9.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:35,	Zone-1 Op Mode:  Heat
6/29/2011 01:39,	Zone-1 Op Mode:  Cool
6/29/2011 01:40,	3,	3.9,	1.8,	1.8,	Cool,	14.8,	-----,	3,	7,	7.6,	9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:41,	Zone-1 Op Mode:  Heat
6/29/2011 01:45,	3,	4,	4,	3.8,	Heat,	13.9,	-----,	3,	6.9,	7.5,	9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:45,	Zone-1 Op Mode:  Cool
6/29/2011 01:47,	Zone-1 Op Mode:  Heat
6/29/2011 01:50,	3,	3.4,	3.1,	0.9,	Heat,	14.3,	-----,	3,	6.8,	7.6,	8.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 01:51,	Zone-1 Op Mode:  Cool
6/29/2011 01:54,	Zone-1 Op Mode:  Heat
6/29/2011 01:55,	3,	2.8,	0.3,	-0.1,	Heat,	11.8,	-----,	3,	6.8,	7.5,	8.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:00,	3,	4,	3.6,	3.6,	Heat,	10.8,	-----,	3,	6.8,	7.3,	8.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:00,	Zone-1 Op Mode:  Cool
6/29/2011 02:02,	Zone-1 Op Mode:  Heat
6/29/2011 02:05,	3,	3.3,	2.2,	0.7,	Heat,	11.1,	-----,	3,	6.7,	7.3,	8.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:08,	Zone-1 Op Mode:  Cool
6/29/2011 02:10,	3,	3.5,	0.3,	0.2,	Cool,	11.3,	-----,	3,	6.7,	7.1,	8.6,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:10,	Zone-1 Op Mode:  Heat
6/29/2011 02:15,	3,	3.7,	3,	2.9,	Heat,	11,	-----,	3,	6.6,	7.1,	8.5,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:17,	Zone-1 Op Mode:  Cool
6/29/2011 02:19,	Zone-1 Op Mode:  Heat
6/29/2011 02:20,	3,	2.9,	-1.9,	-2.6,	Heat,	11.6,	-----,	3,	6.5,	6.9,	8.4,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:25,	3,	3.8,	3.4,	3.4,	Heat,	11.1,	-----,	3,	6.5,	6.9,	8.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:26,	Zone-1 Op Mode:  Cool
6/29/2011 02:28,	Zone-1 Op Mode:  Heat
6/29/2011 02:30,	3,	2.9,	1,	0.3,	Heat,	11.7,	-----,	3,	6.4,	6.8,	8.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:35,	3,	4,	3.6,	3.5,	Heat,	11.4,	-----,	3,	6.3,	6.6,	8.1,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:36,	Zone-1 Op Mode:  Cool
6/29/2011 02:38,	Zone-1 Op Mode:  Heat
6/29/2011 02:40,	3,	3,	1.1,	0.4,	Heat,	10.9,	-----,	3,	6.2,	6.6,	8.1,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:45,	3,	4,	3.8,	3.7,	Heat,	11.7,	-----,	3,	6.2,	6.6,	8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:45,	Zone-1 Op Mode:  Cool
6/29/2011 02:48,	Zone-1 Op Mode:  Heat
6/29/2011 02:50,	3,	3.2,	2.4,	0.4,	Heat,	18.7,	-----,	3,	6.1,	6.5,	7.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 02:52,	Zone-1 Op Mode:  Cool
6/29/2011 02:54,	Zone-1 Op Mode:  Heat
6/29/2011 02:55,	3,	2.9,	-1.7,	-2,	Heat,	12.2,	-----,	3,	6.1,	6.4,	7.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:00,	3,	3.9,	3.5,	3.6,	Heat,	10.4,	-----,	3,	6,	6.3,	7.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:01,	Zone-1 Op Mode:  Cool
6/29/2011 03:05,	3,	4.3,	4.1,	3.9,	Cool,	9.9,	-----,	3,	6,	6.2,	7.7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:10,	3,	4.5,	4.2,	4.1,	Cool,	9.8,	-----,	3,	6,	6,	7.6,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:15,	3,	4.7,	4.5,	4.3,	Cool,	10,	-----,	3,	6,	6,	7.5,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:20,	Zone-1 Op Mode:  Cool
6/29/2011 03:20,	3,	4.8,	4.5,	4.3,	Cool,	9.8,	-----,	3,	6,	5.9,	7.5,	-----,	Off,	-----,"Diesel, Continuous, High Speed"
6/29/2011 03:24,	Zone-1 Op Mode:  Heat
6/29/2011 03:25,	3,	2.6,	-0.1,	0,	Heat,	10.6,	-----,	3,	6,	5.8,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:30,	3,	3.8,	3.5,	3.5,	Heat,	11.4,	-----,	3,	5.8,	5.8,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:31,	Zone-1 Op Mode:  Cool
6/29/2011 03:35,	3,	4.7,	5.1,	4.8,	Cool,	13,	-----,	3,	5.8,	5.8,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:40,	3,	5.1,	5.3,	5,	Cool,	12.7,	-----,	3,	5.8,	5.8,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:45,	3,	5.4,	6,	5.5,	Cool,	14.4,	-----,	3,	5.9,	5.8,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:45,	Zone-1 Op Mode:  Cool
6/29/2011 03:49,	Zone-1 Op Mode:  Heat
6/29/2011 03:50,	3,	2.6,	-0.2,	0,	Heat,	10.6,	-----,	3,	5.8,	5.7,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:55,	3,	3.7,	3,	3,	Heat,	9.9,	-----,	3,	5.7,	5.5,	7.1,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 03:58,	Zone-1 Op Mode:  Cool
6/29/2011 04:00,	3,	3.4,	-0.3,	-0.1,	Cool,	11,	-----,	3,	5.7,	5.5,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:00,	Zone-1 Op Mode:  Heat
6/29/2011 04:05,	3,	3.7,	3,	3,	Heat,	10.5,	-----,	3,	5.6,	5.5,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:08,	Zone-1 Op Mode:  Cool
6/29/2011 04:10,	3,	3.6,	0.4,	0.3,	Cool,	11.6,	-----,	3,	5.5,	5.4,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:10,	Zone-1 Op Mode:  Heat
6/29/2011 04:15,	3,	3.8,	3.6,	3.6,	Heat,	11.4,	-----,	3,	5.5,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:16,	Zone-1 Op Mode:  Cool
6/29/2011 04:18,	Zone-1 Op Mode:  Heat
6/29/2011 04:20,	3,	2.9,	1.1,	0.3,	Heat,	12.3,	-----,	3,	5.4,	5.4,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:24,	Zone-1 Op Mode:  Cool
6/29/2011 04:25,	3,	4.2,	4.3,	4.2,	Cool,	12.1,	-----,	3,	5.4,	5.3,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:30,	3,	4.5,	4.2,	4,	Cool,	10.6,	-----,	3,	5.4,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:35,	3,	4.8,	4.7,	4.5,	Cool,	10.9,	-----,	3,	5.4,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:40,	3,	4.6,	3,	2.7,	Cool,	10.5,	-----,	3,	5.4,	5.3,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:42,	Zone-1 Op Mode:  Heat
6/29/2011 04:45,	3,	3.5,	2.9,	1.9,	Heat,	12.5,	-----,	3,	5.4,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:46,	Zone-1 Op Mode:  Cool
6/29/2011 04:49,	Zone-1 Op Mode:  Heat
6/29/2011 04:50,	3,	2.8,	-1.3,	-1.8,	Heat,	15.9,	-----,	3,	5.4,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:53,	Zone-1 Op Mode:  Cool
6/29/2011 04:55,	3,	3.8,	0.8,	0.7,	Cool,	14.8,	-----,	3,	5.3,	5.3,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 04:56,	Zone-1 Op Mode:  Heat
6/29/2011 05:00,	3,	3.9,	4,	3.9,	Heat,	13.1,	-----,	3,	5.3,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:00,	Zone-1 Op Mode:  Cool
6/29/2011 05:03,	Zone-1 Op Mode:  Heat
6/29/2011 05:05,	3,	3.2,	3.1,	0.8,	Heat,	14.8,	-----,	3,	5.3,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:07,	Zone-1 Op Mode:  Cool
6/29/2011 05:09,	Zone-1 Op Mode:  Heat
6/29/2011 05:10,	3,	2.8,	-0.7,	-1,	Heat,	15.3,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:13,	Zone-1 Op Mode:  Cool
6/29/2011 05:15,	3,	3.8,	1.4,	1.1,	Cool,	14.6,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:16,	Zone-1 Op Mode:  Heat
6/29/2011 05:20,	3,	4,	4.7,	4.3,	Heat,	15.2,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:20,	Zone-1 Op Mode:  Cool
6/29/2011 05:22,	Zone-1 Op Mode:  Heat
6/29/2011 05:25,	3,	3.5,	4,	2.4,	Heat,	15.9,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:26,	Zone-1 Op Mode:  Cool
6/29/2011 05:28,	Zone-1 Op Mode:  Heat
6/29/2011 05:30,	3,	2.9,	1.1,	0.2,	Heat,	16.9,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:32,	Zone-1 Op Mode:  Cool
6/29/2011 05:35,	3,	3,	-1.4,	-2,	Heat,	16.9,	-----,	3,	5.2,	5.2,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:39,	Zone-1 Op Mode:  Cool
6/29/2011 05:40,	3,	3.9,	2,	1.7,	Cool,	15.7,	-----,	3,	5.2,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:41,	Zone-1 Op Mode:  Heat
6/29/2011 05:45,	3,	4.1,	4.8,	4.4,	Heat,	15.9,	-----,	3,	5.2,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:45,	Zone-1 Op Mode:  Cool
6/29/2011 05:47,	Zone-1 Op Mode:  Heat
6/29/2011 05:50,	3,	3.7,	4.7,	3.4,	Heat,	17.5,	-----,	3,	5.2,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:51,	Zone-1 Op Mode:  Cool
6/29/2011 05:53,	Zone-1 Op Mode:  Heat
6/29/2011 05:55,	3,	3.2,	3.1,	0.6,	Heat,	19.2,	-----,	3,	5.2,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 05:56,	Zone-1 Op Mode:  Cool
6/29/2011 05:59,	Zone-1 Op Mode:  Heat
6/29/2011 06:00,	3,	2.8,	0.9,	0.2,	Heat,	16.3,	-----,	3,	5.2,	5.3,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:03,	Zone-1 Op Mode:  Cool
6/29/2011 06:05,	3,	3.2,	-0.6,	-0.2,	Cool,	17.1,	-----,	3,	5.2,	5.3,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:05,	Zone-1 Op Mode:  Heat
6/29/2011 06:09,	Zone-1 Op Mode:  Cool
6/29/2011 06:10,	3,	3.9,	2,	1.7,	Cool,	17.6,	-----,	3,	5.2,	5.3,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:11,	Zone-1 Op Mode:  Heat
6/29/2011 06:15,	Zone-1 Op Mode:  Cool
6/29/2011 06:15,	3,	4.1,	5.1,	4.5,	Cool,	17,	-----,	3,	5.2,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:17,	Zone-1 Op Mode:  Heat
6/29/2011 06:20,	3,	3.8,	4.8,	3.7,	Heat,	17.2,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:20,	Zone-1 Op Mode:  Cool
6/29/2011 06:23,	Zone-1 Op Mode:  Heat
6/29/2011 06:25,	3,	3.3,	3.5,	0.8,	Heat,	17.2,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:26,	Zone-1 Op Mode:  Cool
6/29/2011 06:29,	Zone-1 Op Mode:  Heat
6/29/2011 06:30,	3,	2.9,	1.2,	0.2,	Heat,	18.1,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:32,	Zone-1 Op Mode:  Cool
6/29/2011 06:34,	Zone-1 Op Mode:  Heat
6/29/2011 06:35,	3,	2.9,	-1.6,	-1.8,	Heat,	17.8,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:38,	Zone-1 Op Mode:  Cool
6/29/2011 06:40,	3,	3.6,	1.1,	0.4,	Cool,	19,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:41,	Zone-1 Op Mode:  Heat
6/29/2011 06:44,	Zone-1 Op Mode:  Cool
6/29/2011 06:45,	3,	4,	2.5,	2.3,	Cool,	17.6,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:46,	Zone-1 Op Mode:  Heat
6/29/2011 06:49,	Zone-1 Op Mode:  Cool
6/29/2011 06:50,	3,	4.2,	5.1,	4.6,	Cool,	17.4,	-----,	3,	5.2,	5.4,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:52,	Zone-1 Op Mode:  Heat
6/29/2011 06:55,	3,	3.8,	4.8,	3.8,	Heat,	15.7,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 06:55,	Zone-1 Op Mode:  Cool
6/29/2011 06:58,	Zone-1 Op Mode:  Heat
6/29/2011 07:00,	3,	3.3,	3.4,	0.8,	Heat,	17.5,	-----,	3,	5.2,	5.5,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:01,	Zone-1 Op Mode:  Cool
6/29/2011 07:04,	Zone-1 Op Mode:  Heat
6/29/2011 07:05,	3,	2.9,	1.3,	0.3,	Heat,	16.7,	-----,	3,	5.2,	5.4,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:07,	Zone-1 Op Mode:  Cool
6/29/2011 07:10,	Zone-1 Op Mode:  Heat
6/29/2011 07:10,	3,	2.9,	-1.2,	-1.2,	Heat,	16.7,	-----,	3,	5.2,	5.4,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:14,	Zone-1 Op Mode:  Cool
6/29/2011 07:15,	3,	4.2,	3.4,	3.4,	Cool,	15.1,	-----,	3,	5.2,	5.3,	6.9,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:16,	Zone-1 Op Mode:  Heat
6/29/2011 07:20,	3,	3.8,	4.6,	3.8,	Heat,	15.2,	-----,	3,	5.2,	5.5,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:20,	Zone-1 Op Mode:  Cool
6/29/2011 07:23,	Zone-1 Op Mode:  Heat
6/29/2011 07:25,	3,	3,	1.8,	0.3,	Heat,	14.6,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:27,	Zone-1 Op Mode:  Cool
6/29/2011 07:30,	3,	3.2,	-1.2,	-0.7,	Cool,	14.8,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:30,	Zone-1 Op Mode:  Heat
6/29/2011 07:35,	3,	4.1,	4.8,	4.2,	Heat,	14.3,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:35,	Zone-1 Op Mode:  Cool
6/29/2011 07:37,	Zone-1 Op Mode:  Heat
6/29/2011 07:40,	3,	3.4,	3.8,	1.1,	Heat,	16.6,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:41,	Zone-1 Op Mode:  Cool
6/29/2011 07:45,	3,	3,	-2.2,	-3.2,	Cool,	20.2,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:45,	Zone-1 Op Mode:  Heat
6/29/2011 07:49,	Zone-1 Op Mode:  Cool
6/29/2011 07:50,	3,	4.4,	5.3,	4.8,	Cool,	17.6,	-----,	3,	5.3,	5.6,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 07:55,	3,	5.2,	6.6,	5.7,	Cool,	17.4,	-----,	3,	5.4,	5.7,	7.2,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 08:00,	3,	5.9,	8.1,	6.7,	Cool,	18.9,	-----,	3,	5.5,	5.9,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 08:01,	Zone-1 Op Mode:  Cool
6/29/2011 08:05,	3,	4,	-1.4,	0.1,	Cool,	19.3,	-----,	3,	5.6,	6,	7.4,	-----,	Off,	-----,"Diesel, Continuous, High Speed"
6/29/2011 08:06,	Zone-1 Op Mode:  Heat
6/29/2011 08:09,	Zone-1 Op Mode:  Cool
6/29/2011 08:10,	3,	4.2,	3.9,	4,	Cool,	16.1,	-----,	3,	5.6,	5.8,	7.4,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 08:12,	Zone-1 Op Mode:  Heat
6/29/2011 08:15,	3,	3.8,	4.6,	3.3,	Heat,	16.2,	-----,	3,	5.6,	5.9,	7.5,	-----,	Off,	-----,"Diesel, Continuous"
6/29/2011 08:16,	Zone-1 Op Mode:  Cool
