Device : ServiceWatch
Truck/Trailer ID: ee700187
Serial Number: A06935012373T1
Unit Serial Number: 0000006001127950
Software Version: D030
Temperature: °C
Pressure: Bar

Time,Setpoint,Return Control,Discharge Control,Coil,Ambient,Spare-1,Op Mode,Fuel Level,
4/26/2013 00:00,	1.7,	1.6,	1.1,	1.2,	22,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 00:05,	1.7,	1.6,	1.3,	1.4,	23.3,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 00:05,	Current Id Low Word: 2H
4/26/2013 00:05,	Current Id High Word: 0H
4/26/2013 00:20,	1.7,	1.6,	1.1,	1.2,	22.4,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 00:35,	1.7,	1.7,	1.1,	1.2,	24.5,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 00:50,	1.7,	1.7,	1.2,	1.3,	24.8,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 01:05,	1.7,	1.7,	1.2,	1.4,	25.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 01:20,	1.7,	3,	1.3,	1.8,	26.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 01:35,	1.7,	1.7,	-0.2,	0.4,	27.5,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 01:50,	1.7,	2.2,	-0.6,	-0.3,	27,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 02:00,	Timed Defrost Entered 
4/26/2013 02:00,	1.7,	4,	-0.5,	0.2,	27.9,	-----,"Diesel, Continuous, Defrost",	95
4/26/2013 02:04,	Power Switch On / Off: OFF
,	Power up
,	1.7,	-----,	-----,	-----,	-----,	-----,	Standby,	-----
,	1.7,	19.3,	20.5,	19.1,	26.3,	-----,"Start, Diesel, Continuous",	90
4/26/2013 05:31,	Clock Set
4/26/2013 05:31,	1.7,	19.4,	20.6,	19.1,	26.3,	-----,"Start, Diesel, Continuous",	90
4/26/2013 05:31,	Current Id Low Word: 2H
4/26/2013 05:31,	Current Id High Word: 0H
4/26/2013 05:31,	1.1,	19.4,	20.6,	19.2,	26.3,	-----,"Start, Diesel, Cycle-Sentry",	90
4/26/2013 05:32,	1.1,	19.3,	19.4,	18.9,	26.1,	-----,"Diesel, Cycle-Sentry, High Cool",	90
4/26/2013 05:46,	1.1,	3,	-6.7,	-3.6,	32.5,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 05:50,	1.1,	1.1,	-9.2,	-5.5,	33.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 05:51,	1.1,	0.9,	-7,	-3.8,	34,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 06:06,	1.1,	3.9,	-0.2,	0.4,	32.5,	-----,"Start, Diesel, Cycle-Sentry",	90
4/26/2013 06:07,	1.1,	4.4,	0.1,	0.7,	32.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 06:13,	1.1,	1,	-9.4,	-5.2,	32.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 06:13,	1.1,	0.8,	-7.3,	-4,	33,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 06:28,	1.1,	2.4,	-0.4,	0.5,	31.8,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 06:35,	1.1,	3.9,	2.5,	0.5,	31.8,	-----,"Start, Diesel, Cycle-Sentry",	90
4/26/2013 06:36,	1.1,	4.4,	2.2,	0.7,	31.5,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 06:42,	1.1,	1,	-9.3,	-5.2,	31.4,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 06:42,	1.1,	0.8,	-7.5,	-4.1,	31.4,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 06:57,	1.1,	2.1,	-0.4,	0.4,	28.7,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 07:10,	1.1,	3.9,	4,	0.6,	28.8,	-----,"Start, Diesel, Cycle-Sentry",	90
4/26/2013 07:11,	1.1,	4.4,	3.3,	0.8,	28.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 07:17,	1.1,	1,	-9.3,	-5.4,	29.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 07:17,	1.1,	0.8,	-7.4,	-4.1,	30.2,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 07:32,	1.1,	2,	-0.6,	0.5,	28.8,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 07:47,	1.1,	3.9,	4.2,	0.7,	28.7,	-----,"Start, Diesel, Cycle-Sentry",	90
4/26/2013 07:48,	1.1,	4.3,	3.5,	0.9,	28.5,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 07:52,	1.1,	6.1,	-3.7,	-0.4,	31,	-----,"Diesel, Cycle-Sentry, High Cool",	90
4/26/2013 08:07,	1.1,	3.6,	-6.1,	-6.1,	33,	-----,"Diesel, Cycle-Sentry, High Cool",	90
4/26/2013 08:18,	Variable Differential Defrost Entered 
4/26/2013 08:18,	1.1,	4.4,	-5.7,	-17.5,	30.3,	-----,"Diesel, Cycle-Sentry, Defrost",	90
4/26/2013 08:27,	Defrost State Exited 
4/26/2013 08:27,	1.1,	6.1,	20.4,	20.5,	27.5,	-----,"Diesel, Cycle-Sentry, High Cool",	90
4/26/2013 08:31,	1.1,	3,	-3,	-1.3,	31.7,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 08:35,	1.1,	1.1,	-7,	-3.9,	31,	-----,"Diesel, Cycle-Sentry, Cool",	90
4/26/2013 08:35,	1.1,	1.1,	-4.7,	-2,	31,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 08:50,	1.1,	2.4,	1,	0.4,	24.4,	-----,"Diesel, Cycle-Sentry, Null",	90
4/26/2013 08:55,	1.1,	3.7,	3.5,	0.9,	23.6,	-----,"Start, Diesel, Continuous, Null",	90
4/26/2013 08:55,	1.1,	3.8,	3.6,	0.9,	23.6,	-----,"Start, Diesel, Continuous",	90
4/26/2013 08:56,	1.1,	5.1,	3.2,	1.6,	24.2,	-----,"Diesel, Continuous, High Cool",	90
4/26/2013 09:02,	1.1,	1,	-6,	-3.8,	31.5,	-----,"Diesel, Continuous, Cool",	90
4/26/2013 09:03,	1.1,	0.6,	-5.6,	-3.7,	30.7,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 09:18,	1.1,	1.3,	-1.1,	0.6,	25.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 09:33,	1.1,	1,	-0.7,	0.7,	26.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 09:48,	1.1,	1.1,	-0.8,	0.6,	26.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 10:03,	1.1,	1.2,	-0.4,	0.8,	27.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 10:18,	1.1,	1.2,	-0.2,	0.9,	26.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 10:33,	1.1,	1,	-0.5,	0.7,	25.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 10:48,	1.1,	1.2,	-0.4,	0.8,	26.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 11:03,	1.1,	1.2,	0,	1,	25.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 11:18,	1.1,	1.1,	-0.1,	0.9,	25.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 11:33,	1.1,	1,	-0.3,	0.7,	25.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 11:48,	1.1,	1.1,	-0.3,	0.6,	26,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 12:03,	1.1,	1.2,	-0.1,	0.8,	24.9,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 12:05,	1.1,	1.2,	-0.2,	0.8,	24.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 12:05,	Current Id Low Word: 2H
4/26/2013 12:05,	Current Id High Word: 0H
4/26/2013 12:20,	1.1,	1.2,	-0.1,	0.8,	25.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 12:35,	1.1,	1,	-0.4,	0.5,	23.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 12:50,	1.1,	1.2,	-0.2,	0.6,	24.9,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 13:05,	1.1,	1.2,	0,	0.8,	24.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 13:20,	1.1,	1,	-0.3,	0.6,	24.7,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 13:35,	1.1,	1.1,	-0.2,	0.7,	23.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 13:50,	1.1,	1.2,	0.1,	1,	23.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 14:05,	1.1,	1.1,	-0.1,	0.9,	23.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 14:20,	1.1,	1.1,	-0.2,	0.9,	22.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 14:35,	1.1,	1.2,	0.1,	1,	21,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 14:49,	Timed Defrost Entered 
4/26/2013 14:49,	1.1,	1.1,	-0.1,	0.7,	22,	-----,"Diesel, Continuous, Defrost",	90
4/26/2013 14:56,	Defrost State Exited 
4/26/2013 14:56,	1.1,	2.8,	19.1,	19.5,	21.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 15:11,	1.1,	1.2,	0.1,	0.8,	21.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 15:26,	1.1,	1.2,	0.1,	0.8,	20.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 15:41,	1.1,	1.1,	-0.2,	0.7,	21.7,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 15:56,	1.1,	1.1,	-0.3,	0.7,	22.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 16:11,	1.1,	1.2,	-0.1,	0.8,	22.4,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 16:26,	1.1,	1.2,	0.1,	0.9,	22.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 16:41,	1.1,	1.1,	0.1,	0.8,	24.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 16:56,	1.1,	1.1,	-0.2,	0.8,	26.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 17:11,	1.1,	1.1,	-0.3,	0.8,	25.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 17:26,	1.1,	1.2,	-0.2,	0.8,	26.1,	-----,"Diesel, Continuous, Mod Cool",	80
4/26/2013 17:41,	1.1,	1.3,	0.2,	1,	26,	-----,"Diesel, Continuous, Mod Cool",	80
4/26/2013 17:56,	1.1,	1.2,	0.2,	1,	24.9,	-----,"Diesel, Continuous, Mod Cool",	80
4/26/2013 18:11,	1.1,	1.1,	-0.2,	0.8,	24.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 18:26,	1.1,	1.1,	-0.4,	0.7,	25,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 18:41,	1.1,	1.1,	-0.2,	0.8,	25.1,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 18:56,	1.1,	1.2,	0.1,	1,	24.8,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 19:11,	1.1,	1.1,	-0.1,	0.8,	24.2,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 19:26,	1.1,	1.1,	-0.2,	0.8,	23.7,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 19:41,	1.1,	1.2,	0.1,	1,	24.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 19:56,	1.1,	1.2,	0,	1,	26.2,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 20:11,	1.1,	1.1,	-0.1,	0.9,	24.5,	-----,"Diesel, Continuous, Mod Cool",	95
4/26/2013 20:26,	1.1,	1.1,	-0.2,	1,	24.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 20:41,	1.1,	1.2,	-0.2,	1.2,	25.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 20:56,	1.1,	1.2,	-0.1,	1.3,	25.8,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 20:56,	Timed Defrost Entered 
4/26/2013 20:56,	1.1,	1.2,	-0.1,	1.3,	25.7,	-----,"Diesel, Continuous, Defrost",	90
4/26/2013 21:01,	Defrost State Exited 
4/26/2013 21:01,	1.1,	2.4,	17,	20.1,	26.3,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 21:16,	1.1,	1.2,	-0.4,	0.9,	23.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 21:31,	1.1,	1.1,	-0.5,	0.8,	24.4,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 21:46,	1.1,	1.1,	-0.7,	0.7,	25.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 22:01,	1.1,	1.2,	-0.6,	0.8,	24.4,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 22:16,	1.1,	1.2,	-0.4,	0.9,	23.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 22:31,	1.1,	1.1,	-0.5,	0.8,	23.7,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 22:46,	1.1,	1.1,	-0.6,	0.8,	28.6,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 23:01,	1.1,	1.1,	-0.6,	0.9,	32.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 23:16,	1.1,	1.2,	-0.5,	0.9,	31.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 23:31,	1.1,	1.1,	-0.5,	0.9,	29.9,	-----,"Diesel, Continuous, Mod Cool",	90
4/26/2013 23:46,	1.1,	1.1,	-0.6,	0.9,	31.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 00:01,	1.1,	1.2,	-0.6,	0.9,	33.2,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 00:05,	1.1,	1.1,	-0.7,	0.8,	33.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 00:05,	Current Id Low Word: 2H
4/27/2013 00:05,	Current Id High Word: 0H
4/27/2013 00:20,	1.1,	1.1,	-0.7,	0.8,	31.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 00:35,	1.1,	1.1,	-0.7,	0.8,	29.1,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 00:50,	1.1,	1.1,	-0.7,	0.8,	25.5,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 01:05,	1.1,	1.2,	-0.6,	0.8,	28.9,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 01:20,	1.1,	1.2,	-0.7,	0.9,	28.2,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 01:35,	1.1,	1.1,	-0.9,	1,	28.9,	-----,"Diesel, Continuous, Mod Cool",	90
4/27/2013 01:50,	1.1,	1.1,	-0.9,	1,	29.7,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 02:05,	1.1,	1.1,	-0.8,	1.1,	31.4,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 02:20,	1.1,	1.2,	-0.7,	1.1,	33.4,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 02:35,	1.1,	1.2,	-0.6,	1.2,	33.6,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 02:50,	1.1,	1.2,	-0.8,	1,	31.3,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 03:01,	Timed Defrost Entered 
4/27/2013 03:01,	1.1,	1.2,	-0.4,	1.1,	33.6,	-----,"Diesel, Continuous, Defrost",	85
4/27/2013 03:06,	Defrost State Exited 
4/27/2013 03:06,	1.1,	2.4,	16.5,	20.5,	33.4,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 03:21,	1.1,	1.2,	-1.1,	0.7,	32.9,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 03:36,	1.1,	1.1,	-0.8,	0.8,	33.7,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 03:51,	1.1,	1.1,	-0.8,	0.8,	33.2,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 04:06,	1.1,	1,	-1,	0.7,	32.3,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 04:21,	1.1,	1.1,	-0.8,	0.8,	32.1,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 04:36,	1.1,	1.1,	-0.6,	0.9,	32.9,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 04:51,	1.1,	1.2,	-0.6,	0.8,	32.4,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 05:06,	1.1,	1.2,	-0.5,	0.9,	33.4,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 05:21,	1.1,	1.2,	-0.2,	1,	32.6,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 05:36,	1.1,	1.2,	-0.4,	0.9,	32.5,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 05:51,	1.1,	1.1,	-0.5,	0.8,	29.1,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 06:06,	1.1,	1.1,	-0.4,	0.9,	31.3,	-----,"Diesel, Continuous, Mod Cool",	85
4/27/2013 06:21,	1.1,	1.1,	-0.4,	0.9,	29.2,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 06:36,	1.1,	1.1,	-0.2,	1,	28.4,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 06:51,	1.1,	1.1,	-0.2,	1.1,	28.8,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 07:06,	1.1,	1.1,	-0.2,	1.2,	27.7,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 07:21,	1.1,	1.1,	-0.3,	1.2,	26.8,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 07:36,	1.1,	1.2,	0,	1.4,	27.8,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 07:51,	1.1,	1.1,	0,	1.3,	26.4,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 08:06,	1.1,	1.1,	-0.1,	1.3,	26,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 08:21,	1.1,	1.2,	0.1,	1.4,	25.6,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 08:36,	1.1,	1.2,	0.3,	1.4,	24.8,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 08:51,	1.1,	1,	0,	1.2,	24.6,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 09:06,	1.1,	1,	-0.1,	1.2,	24.4,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 09:06,	Timed Defrost Entered 
4/27/2013 09:06,	1.1,	1,	-0.1,	1.1,	24.3,	-----,"Diesel, Continuous, Defrost",	80
4/27/2013 09:11,	Defrost State Exited 
4/27/2013 09:11,	1.1,	2.2,	17,	20.2,	23.8,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 09:26,	1.1,	1.2,	0.2,	0.9,	23.3,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 09:41,	1.1,	1.1,	0.3,	0.9,	23.5,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 09:56,	1.1,	1.1,	0,	0.8,	24.2,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 10:11,	1.1,	1.1,	-0.1,	0.8,	24.6,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 10:26,	1.1,	1.2,	0,	0.8,	25.1,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 10:41,	1.1,	1.2,	0.3,	1,	25.1,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 10:56,	1.1,	1.2,	0.3,	1,	24.6,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 11:11,	1.1,	1.1,	0.1,	0.9,	25,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 11:26,	1.1,	1,	-0.2,	0.8,	25.3,	-----,"Diesel, Continuous, Mod Cool",	80
4/27/2013 11:41,	1.1,	1.1,	-0.2,	0.7,	24,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 11:56,	1.1,	1.1,	-0.2,	0.8,	23.8,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 12:05,	1.1,	1.2,	0.3,	1,	24.8,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 12:05,	Current Id Low Word: 2H
4/27/2013 12:05,	Current Id High Word: 0H
4/27/2013 12:20,	1.1,	1.1,	0.2,	0.9,	22.4,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 12:35,	1.1,	1.1,	0,	0.9,	23.7,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 12:50,	1.1,	1.1,	-0.1,	0.8,	21.9,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 13:05,	1.1,	1.2,	0.1,	0.9,	21.2,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 13:20,	1.1,	1.2,	0.3,	1,	24.2,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 13:35,	1.1,	1.1,	0.2,	0.9,	22.3,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 13:50,	1.1,	1.1,	0,	0.9,	24,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 14:05,	1.1,	1.2,	0.3,	1,	24.1,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 14:20,	1.1,	1.2,	0.4,	1.2,	24.3,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 14:35,	1.1,	1.2,	0.5,	1.3,	23,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 14:50,	1.1,	1.1,	0.3,	1.3,	23.2,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 15:05,	1.1,	1.1,	0,	1.2,	23.8,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 15:11,	Timed Defrost Entered 
4/27/2013 15:11,	1.1,	1.1,	0.3,	1.4,	23.1,	-----,"Diesel, Continuous, Defrost",	75
4/27/2013 15:16,	Defrost State Exited 
4/27/2013 15:16,	1.1,	2.2,	15.5,	20,	23.2,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 15:31,	1.1,	1.2,	-0.2,	0.8,	23,	-----,"Diesel, Continuous, Mod Cool",	75
4/27/2013 15:46,	1.1,	1.2,	0.2,	1,	23.3,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 16:01,	1.1,	1.2,	0.1,	1.1,	24.3,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 16:16,	1.1,	1.1,	0,	1,	23.3,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 16:31,	1.1,	1,	-0.3,	0.8,	23.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 16:46,	1.1,	1,	-0.2,	0.8,	19.5,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 17:01,	1.1,	1,	-0.4,	0.8,	21,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 17:16,	1.1,	1.2,	-0.2,	0.8,	20.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 17:31,	1.1,	1.2,	0,	1,	20.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 17:46,	1.1,	1.2,	0.1,	1.1,	23.1,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 18:01,	1.1,	1.1,	0,	1.1,	23.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 18:16,	1.1,	1,	-0.3,	0.9,	23.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 18:31,	1.1,	1.1,	-0.4,	0.8,	23,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 18:46,	1.1,	1.1,	-0.3,	0.8,	23.2,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 19:01,	1.1,	1.2,	-0.2,	0.9,	23.4,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 19:16,	1.1,	1.2,	0.1,	1.2,	23.7,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 19:31,	1.1,	1.2,	0,	1.1,	23.3,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 19:46,	1.1,	1.2,	0.1,	1.2,	22.6,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 20:01,	1.1,	1.2,	0.2,	1.2,	23.9,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 20:16,	1.1,	1.2,	-0.1,	1.2,	24.9,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 20:31,	1.1,	1.2,	-0.2,	1.2,	26.8,	-----,"Diesel, Continuous, Mod Cool",	65
4/27/2013 20:46,	1.1,	1.1,	-0.4,	1.2,	27.5,	-----,"Diesel, Continuous, Mod Cool",	65
4/27/2013 21:01,	1.1,	1.2,	-0.3,	1.5,	28.2,	-----,"Diesel, Continuous, Mod Cool",	65
4/27/2013 21:16,	1.1,	1.2,	-0.2,	1.6,	30.1,	-----,"Diesel, Continuous, Mod Cool",	65
4/27/2013 21:16,	Timed Defrost Entered 
4/27/2013 21:16,	1.1,	1.2,	-0.2,	1.6,	29.9,	-----,"Diesel, Continuous, Defrost",	65
4/27/2013 21:20,	Defrost State Exited 
4/27/2013 21:20,	1.1,	2.2,	14.4,	20.8,	27.8,	-----,"Diesel, Continuous, Mod Cool",	65
4/27/2013 21:35,	1.1,	1.1,	-1.2,	0.5,	26.7,	-----,"Diesel, Continuous, Mod Cool",	70
4/27/2013 21:50,	1.1,	1.2,	-0.9,	0.7,	31.5,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 22:05,	1.1,	1.2,	-0.9,	0.8,	31.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 22:20,	1.1,	1.2,	-0.6,	0.9,	31.7,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 22:35,	1.1,	1.2,	-0.6,	0.9,	32.5,	-----,"Diesel, Continuous, Mod Cool",	100
4/27/2013 22:50,	1.1,	1.1,	-0.8,	0.9,	32.9,	-----,"Diesel, Continuous, Mod Cool",	100
4/27/2013 23:05,	1.1,	1.1,	-0.6,	1,	35.7,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 23:20,	1.1,	1.1,	-0.8,	0.8,	32.7,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 23:35,	1.1,	1.1,	-0.8,	0.8,	34.5,	-----,"Diesel, Continuous, Mod Cool",	95
4/27/2013 23:50,	1.1,	1.2,	-0.8,	0.9,	33.6,	-----,"Diesel, Continuous, Mod Cool",	95
4/28/2013 00:05,	1.1,	1.1,	-0.8,	0.8,	33,	-----,"Diesel, Continuous, Mod Cool",	95
4/28/2013 00:05,	Engine Hourmeter Hi Word: 0.0
4/28/2013 00:05,	Total Unit Run Hours Hi: 0.0
4/28/2013 00:05,	Current Id Low Word: 2H
4/28/2013 00:05,	Current Id High Word: 0H
4/28/2013 00:20,	1.1,	1.1,	-0.8,	0.8,	32.4,	-----,"Diesel, Continuous, Mod Cool",	95
